,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,2491.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
1,fast.iamb,mi,0.05,2507.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
2,fast.iamb,mi,0.1,2517.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
3,fast.iamb,x2,0.01,2493.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
4,fast.iamb,x2,0.05,2510.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
5,fast.iamb,x2,0.1,2525.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
6,iamb.fdr,mi,0.01,3472.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
7,iamb.fdr,mi,0.05,3472.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
8,iamb.fdr,mi,0.1,3472.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
9,iamb.fdr,x2,0.01,3472.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
10,iamb.fdr,x2,0.05,3472.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
11,iamb.fdr,x2,0.1,3472.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
12,gs,mi,0.01,1729.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
13,gs,mi,0.05,1861.0,40.0,157.0,0.44970703125,0.6798780487804877,0.42857142857142855,0.9609375,-874759.84979983,-876288.7509317866
14,gs,mi,0.1,1844.0,42.0,146.0,0.3944411057692308,0.6428861788617886,0.3636363636363637,0.958984375,-1128772.6939220496,-1129975.0276357164
15,gs,x2,0.01,1729.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
16,gs,x2,0.05,1832.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-853593.1352363969,-855224.7912576558
