,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,574.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
1,rsmax2,fast.iamb,mi,0.01,hc,bic,574.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,594.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,594.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
4,rsmax2,fast.iamb,mi,0.05,hc,bde,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
5,rsmax2,fast.iamb,mi,0.05,hc,bic,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
8,rsmax2,fast.iamb,mi,0.1,hc,bde,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
9,rsmax2,fast.iamb,mi,0.1,hc,bic,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
12,rsmax2,fast.iamb,x2,0.01,hc,bde,574.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
13,rsmax2,fast.iamb,x2,0.01,hc,bic,574.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,594.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,594.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
16,rsmax2,fast.iamb,x2,0.05,hc,bde,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
17,rsmax2,fast.iamb,x2,0.05,hc,bic,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
20,rsmax2,fast.iamb,x2,0.1,hc,bde,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
21,rsmax2,fast.iamb,x2,0.1,hc,bic,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
22,rsmax2,fast.iamb,x2,0.1,tabu,bde,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
23,rsmax2,fast.iamb,x2,0.1,tabu,bic,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
24,rsmax2,gs,mi,0.01,hc,bde,411.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
25,rsmax2,gs,mi,0.01,hc,bic,411.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
26,rsmax2,gs,mi,0.01,tabu,bde,431.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
27,rsmax2,gs,mi,0.01,tabu,bic,431.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
28,rsmax2,gs,mi,0.05,hc,bde,409.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
29,rsmax2,gs,mi,0.05,hc,bic,409.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
30,rsmax2,gs,mi,0.05,tabu,bde,429.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
31,rsmax2,gs,mi,0.05,tabu,bic,429.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
32,rsmax2,gs,mi,0.1,hc,bde,423.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
33,rsmax2,gs,mi,0.1,hc,bic,423.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
34,rsmax2,gs,mi,0.1,tabu,bde,443.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
35,rsmax2,gs,mi,0.1,tabu,bic,443.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
36,rsmax2,gs,x2,0.01,hc,bde,411.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
37,rsmax2,gs,x2,0.01,hc,bic,411.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
38,rsmax2,gs,x2,0.01,tabu,bde,431.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
39,rsmax2,gs,x2,0.01,tabu,bic,431.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
40,rsmax2,gs,x2,0.05,hc,bde,409.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
41,rsmax2,gs,x2,0.05,hc,bic,409.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
42,rsmax2,gs,x2,0.05,tabu,bde,429.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
43,rsmax2,gs,x2,0.05,tabu,bic,429.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
44,rsmax2,gs,x2,0.1,hc,bde,421.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-673903.539209358,-674303.5811460853
