,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,493.0,12.0,7.0,0.6938271604938272,0.8496732026143791,0.6842105263157895,0.9629629629629629,-1565.1122218849175,-6491.78524412158
1,hc,bic,340.0,13.0,31.0,0.6012906846240179,0.7173202614379085,0.5517241379310345,0.9598765432098766,-1666.6599071115852,-1838.128441380761
2,tabu,bde,784.0,12.0,7.0,0.6938271604938272,0.8496732026143791,0.6842105263157895,0.9629629629629629,-1565.1122218849175,-6491.78524412158
3,tabu,bic,648.0,13.0,31.0,0.6012906846240179,0.7173202614379085,0.5517241379310345,0.9598765432098766,-1666.6599071115852,-1838.128441380761
