,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,453.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1722.9536629905479,-1864.6800645346864
1,h2pc,mi,0.01,bic,452.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
2,h2pc,mi,0.05,bde,479.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1722.9536629905479,-1864.6800645346864
3,h2pc,mi,0.05,bic,478.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
4,h2pc,mi,0.1,bde,486.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1722.9536629905479,-1864.6800645346864
5,h2pc,mi,0.1,bic,485.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
6,h2pc,x2,0.01,bde,422.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
7,h2pc,x2,0.01,bic,422.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
8,h2pc,x2,0.05,bde,467.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
9,h2pc,x2,0.05,bic,467.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
10,h2pc,x2,0.1,bde,481.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
11,h2pc,x2,0.1,bic,481.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
12,mmhc,mi,0.01,bde,734.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1722.9536629905479,-1864.6800645346864
13,mmhc,mi,0.01,bic,733.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
14,mmhc,mi,0.05,bde,794.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1722.9536629905479,-1864.6800645346864
15,mmhc,mi,0.05,bic,793.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
16,mmhc,mi,0.1,bde,814.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1722.9536629905479,-1864.6800645346864
17,mmhc,mi,0.1,bic,813.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
18,mmhc,x2,0.01,bde,728.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
19,mmhc,x2,0.01,bic,728.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
20,mmhc,x2,0.05,bde,760.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
21,mmhc,x2,0.05,bic,760.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
22,mmhc,x2,0.1,bde,796.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
23,mmhc,x2,0.1,bic,796.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1738.0788209025363,-1862.3887745304366
