,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,1055.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
1,h2pc,mi,0.01,bic,1055.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
2,h2pc,mi,0.05,bde,1128.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
3,h2pc,mi,0.05,bic,1128.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
4,h2pc,mi,0.1,bde,1135.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
5,h2pc,mi,0.1,bic,1135.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
6,h2pc,x2,0.01,bde,1036.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
7,h2pc,x2,0.01,bic,1036.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
8,h2pc,x2,0.05,bde,1109.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
9,h2pc,x2,0.05,bic,1109.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
10,h2pc,x2,0.1,bde,1116.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
11,h2pc,x2,0.1,bic,1116.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
12,mmhc,mi,0.01,bde,828.0,8.0,20.0,0.7901234567901234,0.7777777777777778,0.7142857142857143,0.9753086419753086,-77189.64603535921,-77693.9750899516
13,mmhc,mi,0.01,bic,828.0,10.0,26.0,0.7138888888888889,0.7483660130718954,0.6428571428571429,0.9691358024691358,-77304.94677760366,-77670.20230024478
14,mmhc,mi,0.05,bde,884.0,8.0,20.0,0.7901234567901234,0.7777777777777778,0.7142857142857143,0.9753086419753086,-77189.64603535921,-77693.9750899516
15,mmhc,mi,0.05,bic,884.0,10.0,26.0,0.7138888888888889,0.7483660130718954,0.6428571428571429,0.9691358024691358,-77304.94677760366,-77670.20230024478
16,mmhc,mi,0.1,bde,900.0,8.0,20.0,0.7901234567901234,0.7777777777777778,0.7142857142857143,0.9753086419753086,-77189.64603535921,-77693.9750899516
17,mmhc,mi,0.1,bic,900.0,10.0,26.0,0.7138888888888889,0.7483660130718954,0.6428571428571429,0.9691358024691358,-77304.94677760366,-77670.20230024478
18,mmhc,x2,0.01,bde,825.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
19,mmhc,x2,0.01,bic,825.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
20,mmhc,x2,0.05,bde,881.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
21,mmhc,x2,0.05,bic,881.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
22,mmhc,x2,0.1,bde,893.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
23,mmhc,x2,0.1,bic,893.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78060.35499323072,-78399.73214716505
