,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,561.0,12.0,3.0,0.7337962962962963,0.9019607843137255,0.7142857142857143,0.9629629629629629,-62804.768642969844,-82263.41142331008
1,hc,bic,510.0,11.0,17.0,0.6955337690631809,0.8251633986928104,0.6857142857142857,0.9660493827160493,-64656.92810510352,-66390.59247829394
2,tabu,bde,852.0,12.0,3.0,0.7337962962962963,0.9019607843137255,0.7142857142857143,0.9629629629629629,-62804.768642969844,-82263.41142331008
3,tabu,bic,1053.0,16.0,29.0,0.5679012345679013,0.7647058823529411,0.5555555555555556,0.9506172839506173,-64395.16518364966,-66140.30108142375
