,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,435.0,19.0,32.0,0.5111902573529412,0.7080508474576271,0.48648648648648646,0.92578125,-1421.2445944183835,-4815.201901728497
1,hc,bic,255.0,15.0,39.0,0.5892795138888889,0.6707627118644068,0.48275862068965514,0.94140625,-1487.721878195519,-1619.4344319979364
2,tabu,bde,852.0,26.0,49.0,0.34401041666666665,0.6245762711864408,0.3157894736842105,0.8984375,-1419.2097098538002,-4828.063245453843
3,tabu,bic,524.0,15.0,39.0,0.5892795138888889,0.6707627118644068,0.48275862068965514,0.94140625,-1487.721878195519,-1619.4344319979364
