,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,510.0,18.0,8.0,0.6309495192307691,0.8245762711864407,0.608695652173913,0.9296875,-111473.61513893232,-184203.82413700505
1,hc,bic,540.0,20.0,39.0,0.51953125,0.7288135593220338,0.5,0.921875,-116009.66713172923,-118370.71296413259
2,tabu,bde,773.0,18.0,8.0,0.6309495192307691,0.8245762711864407,0.608695652173913,0.9296875,-111473.61513893232,-184203.82413700505
3,tabu,bic,830.0,20.0,39.0,0.51953125,0.7288135593220338,0.5,0.921875,-116009.66713172923,-118370.71296413259
