,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,556.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
1,fast.iamb,mi,0.05,560.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
2,fast.iamb,mi,0.1,569.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
3,fast.iamb,x2,0.01,556.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
4,fast.iamb,x2,0.05,560.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
5,fast.iamb,x2,0.1,569.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
6,iamb.fdr,mi,0.01,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
7,iamb.fdr,mi,0.05,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
8,iamb.fdr,mi,0.1,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
9,iamb.fdr,x2,0.01,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
10,iamb.fdr,x2,0.05,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
11,iamb.fdr,x2,0.1,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
12,gs,mi,0.01,384.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
13,gs,mi,0.05,393.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
14,gs,mi,0.1,415.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
15,gs,x2,0.01,384.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
16,gs,x2,0.05,393.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
17,gs,x2,0.1,411.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
18,iamb,mi,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
19,iamb,mi,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
20,iamb,mi,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-267028.6180625967,-267844.7283307364
