,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,360.0,4.0,0.0,0.875,0.9918032786885246,0.8571428571428571,0.984375,-554805.4008973596,-560435.3133027356
1,hc,bic,300.0,0.0,0.0,1.0,1.0,1.0,1.0,-554825.919539508,-556280.5184415223
2,tabu,bde,631.0,4.0,0.0,0.875,0.9918032786885246,0.8571428571428571,0.984375,-554805.4008973596,-560435.3133027356
3,tabu,bic,571.0,0.0,0.0,1.0,1.0,1.0,1.0,-554825.919539508,-556280.5184415223
