,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,360.0,4.0,0.0,0.875,0.9918032786885246,0.8571428571428571,0.984375,-111165.4007883427,-115938.77296001877
1,hc,bic,300.0,0.0,0.0,1.0,1.0,1.0,1.0,-111182.05389288129,-112402.00225717993
2,tabu,bde,631.0,4.0,0.0,0.875,0.9918032786885246,0.8571428571428571,0.984375,-111165.4007883427,-115938.77296001877
3,tabu,bic,571.0,0.0,0.0,1.0,1.0,1.0,1.0,-111182.05389288129,-112402.00225717993
