,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,556.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
1,fast.iamb,mi,0.05,565.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
2,fast.iamb,mi,0.1,573.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
3,fast.iamb,x2,0.01,556.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
4,fast.iamb,x2,0.05,565.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
5,fast.iamb,x2,0.1,574.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
6,iamb.fdr,mi,0.01,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
7,iamb.fdr,mi,0.05,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
8,iamb.fdr,mi,0.1,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
9,iamb.fdr,x2,0.01,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
10,iamb.fdr,x2,0.05,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
11,iamb.fdr,x2,0.1,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
12,gs,mi,0.01,384.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
13,gs,mi,0.05,392.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
14,gs,mi,0.1,394.0,12.0,33.0,0.5514322916666666,0.7773224043715847,0.5384615384615384,0.953125,-132866.9063603354,-133512.89545538617
15,gs,x2,0.01,384.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
16,gs,x2,0.05,393.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-107098.9299202781,-107836.96386500739
