,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,446.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
1,rsmax2,fast.iamb,mi,0.01,hc,bic,446.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,466.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,466.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
4,rsmax2,fast.iamb,mi,0.05,hc,bde,446.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
5,rsmax2,fast.iamb,mi,0.05,hc,bic,446.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,466.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,466.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
8,rsmax2,fast.iamb,mi,0.1,hc,bde,520.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
9,rsmax2,fast.iamb,mi,0.1,hc,bic,520.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,540.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,540.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
12,rsmax2,fast.iamb,x2,0.01,hc,bde,524.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
13,rsmax2,fast.iamb,x2,0.01,hc,bic,524.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,544.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,544.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
16,rsmax2,fast.iamb,x2,0.05,hc,bde,540.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
17,rsmax2,fast.iamb,x2,0.05,hc,bic,540.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,560.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,560.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
20,rsmax2,fast.iamb,x2,0.1,hc,bde,543.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
21,rsmax2,fast.iamb,x2,0.1,hc,bic,543.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
22,rsmax2,fast.iamb,x2,0.1,tabu,bde,563.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
23,rsmax2,fast.iamb,x2,0.1,tabu,bic,563.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
24,rsmax2,gs,mi,0.01,hc,bde,409.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
25,rsmax2,gs,mi,0.01,hc,bic,409.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
26,rsmax2,gs,mi,0.01,tabu,bde,429.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
27,rsmax2,gs,mi,0.01,tabu,bic,429.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
28,rsmax2,gs,mi,0.05,hc,bde,411.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
29,rsmax2,gs,mi,0.05,hc,bic,411.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
30,rsmax2,gs,mi,0.05,tabu,bde,431.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
31,rsmax2,gs,mi,0.05,tabu,bic,431.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
32,rsmax2,gs,mi,0.1,hc,bde,446.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
33,rsmax2,gs,mi,0.1,hc,bic,446.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
34,rsmax2,gs,mi,0.1,tabu,bde,466.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
35,rsmax2,gs,mi,0.1,tabu,bic,466.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
36,rsmax2,gs,x2,0.01,hc,bde,409.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
37,rsmax2,gs,x2,0.01,hc,bic,409.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
38,rsmax2,gs,x2,0.01,tabu,bde,429.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
39,rsmax2,gs,x2,0.01,tabu,bic,429.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
40,rsmax2,gs,x2,0.05,hc,bde,412.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
41,rsmax2,gs,x2,0.05,hc,bic,412.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
42,rsmax2,gs,x2,0.05,tabu,bde,432.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
43,rsmax2,gs,x2,0.05,tabu,bic,432.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
44,rsmax2,gs,x2,0.1,hc,bde,425.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
45,rsmax2,gs,x2,0.1,hc,bic,425.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-27812.98419452596,-28077.75949710446
