,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,2108.0,36.0,16.0,0.6250901442307691,0.8378048780487805,0.608695652173913,0.96484375,-45457.25900791601,-165341.11002970586
1,hc,bic,1767.0,39.0,118.0,0.4813062263257576,0.704369918699187,0.4657534246575342,0.9619140625,-47949.50691598577,-49719.714336837795
2,tabu,bde,2667.0,36.0,16.0,0.6250901442307691,0.8378048780487805,0.608695652173913,0.96484375,-45457.25900791601,-165341.11002970586
3,tabu,bic,2371.0,39.0,118.0,0.4813062263257576,0.704369918699187,0.4657534246575342,0.9619140625,-47949.50691598577,-49719.714336837795
