,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,4991.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
1,h2pc,mi,0.01,bic,4991.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
2,h2pc,mi,0.05,bde,5021.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
3,h2pc,mi,0.05,bic,5021.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
4,h2pc,mi,0.1,bde,5047.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
5,h2pc,mi,0.1,bic,5047.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
6,h2pc,x2,0.01,bde,4971.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
7,h2pc,x2,0.01,bic,4971.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
8,h2pc,x2,0.05,bde,5013.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
9,h2pc,x2,0.05,bic,5013.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
10,h2pc,x2,0.1,bde,5048.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
11,h2pc,x2,0.1,bic,5048.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550786.0544270868,-551513.3400869378
12,mmhc,mi,0.01,bde,2764.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-525150.7259867598,-530695.107926844
13,mmhc,mi,0.01,bic,2763.0,20.0,80.0,0.7363839285714286,0.7979674796747969,0.7058823529411764,0.98046875,-526273.1615180344,-528695.6459649093
14,mmhc,mi,0.05,bde,2864.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-525150.7259867598,-530695.107926844
15,mmhc,mi,0.05,bic,2863.0,20.0,80.0,0.7363839285714286,0.7979674796747969,0.7058823529411764,0.98046875,-526273.1615180344,-528695.6459649093
16,mmhc,mi,0.1,bde,2950.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-525150.7259867598,-530695.107926844
17,mmhc,mi,0.1,bic,2949.0,20.0,80.0,0.7363839285714286,0.7979674796747969,0.7058823529411764,0.98046875,-526273.1615180344,-528695.6459649093
18,mmhc,x2,0.01,bde,2764.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-525150.7259867598,-530695.107926844
19,mmhc,x2,0.01,bic,2763.0,20.0,80.0,0.7363839285714286,0.7979674796747969,0.7058823529411764,0.98046875,-526273.1615180344,-528695.6459649093
20,mmhc,x2,0.05,bde,2860.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-525150.7259867598,-530695.107926844
21,mmhc,x2,0.05,bic,2859.0,20.0,80.0,0.7363839285714286,0.7979674796747969,0.7058823529411764,0.98046875,-526273.1615180344,-528695.6459649093
22,mmhc,x2,0.1,bde,2938.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-525150.7259867598,-530695.107926844
23,mmhc,x2,0.1,bic,2937.0,20.0,80.0,0.7363839285714286,0.7979674796747969,0.7058823529411764,0.98046875,-526273.1615180344,-528695.6459649093
