,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,527.0,16.0,21.0,0.5679012345679013,0.7647058823529411,0.5555555555555556,0.9506172839506173,-1572.2719741291821,-3525.9789426109614
1,hc,bic,357.0,12.0,30.0,0.6388888888888888,0.7450980392156863,0.6,0.9629629629629629,-1643.2510678525614,-1833.10479301642
2,tabu,bde,1081.0,18.0,21.0,0.5401234567901234,0.761437908496732,0.5263157894736842,0.9444444444444444,-1572.2215235514961,-6385.727284418233
3,tabu,bic,678.0,12.0,30.0,0.6388888888888888,0.7450980392156863,0.6,0.9629629629629629,-1643.2510678525614,-1833.10479301642
