,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,5111.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550718.7904589849,-551446.0816506996
1,h2pc,mi,0.01,bic,5111.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550718.7904589849,-551446.0816506996
2,h2pc,mi,0.05,bde,5195.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550718.7904589849,-551446.0816506996
3,h2pc,mi,0.05,bic,5195.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550718.7904589849,-551446.0816506996
4,h2pc,mi,0.1,bde,5348.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550718.7904589849,-551446.0816506996
5,h2pc,mi,0.1,bic,5348.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550718.7904589849,-551446.0816506996
6,h2pc,x2,0.01,bde,5062.0,23.0,59.0,0.7237304687499999,0.7125,0.5964912280701754,0.9775390625,-549253.1741867857,-550175.8522594441
7,h2pc,x2,0.01,bic,5062.0,25.0,67.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-549381.9465067588,-550141.7803123823
8,h2pc,x2,0.05,bde,5119.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550718.7904589849,-551446.0816506996
9,h2pc,x2,0.05,bic,5119.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550718.7904589849,-551446.0816506996
10,h2pc,x2,0.1,bde,5179.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550718.7904589849,-551446.0816506996
11,h2pc,x2,0.1,bic,5179.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550718.7904589849,-551446.0816506996
12,mmhc,mi,0.01,bde,2778.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-524755.975086176,-530300.6988854365
13,mmhc,mi,0.01,bic,2775.0,20.0,80.0,0.7363839285714286,0.7979674796747969,0.7058823529411764,0.98046875,-525841.0483260513,-528263.8470823475
14,mmhc,mi,0.05,bde,2863.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-524755.975086176,-530300.6988854365
15,mmhc,mi,0.05,bic,2860.0,20.0,80.0,0.7363839285714286,0.7979674796747969,0.7058823529411764,0.98046875,-525841.0483260513,-528263.8470823475
16,mmhc,mi,0.1,bde,3059.0,14.0,50.0,0.8318359375,0.825,0.787878787878788,0.986328125,-529735.3944330721,-534271.2186901267
17,mmhc,mi,0.1,bic,3057.0,22.0,82.0,0.7068659855769232,0.7729674796747967,0.6666666666666667,0.978515625,-530723.3925083984,-532754.8547710021
18,mmhc,x2,0.01,bde,2774.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-524755.975086176,-530300.6988854365
19,mmhc,x2,0.01,bic,2771.0,20.0,80.0,0.7363839285714286,0.7979674796747969,0.7058823529411764,0.98046875,-525841.0483260513,-528263.8470823475
20,mmhc,x2,0.05,bde,2873.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-524755.975086176,-530300.6988854365
21,mmhc,x2,0.05,bic,2870.0,20.0,80.0,0.7363839285714286,0.7979674796747969,0.7058823529411764,0.98046875,-525841.0483260513,-528263.8470823475
22,mmhc,x2,0.1,bde,3055.0,14.0,50.0,0.8318359375,0.825,0.787878787878788,0.986328125,-529735.3944330721,-534271.2186901267
23,mmhc,x2,0.1,bic,3053.0,22.0,82.0,0.7068659855769232,0.7729674796747967,0.6666666666666667,0.978515625,-530723.3925083984,-532754.8547710021
