,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,4703.0,20.0,56.0,0.759765625,0.75,0.6666666666666666,0.98046875,-136696.5420986728,-137962.67553955896
1,h2pc,mi,0.01,bic,4703.0,28.0,88.0,0.6117187500000001,0.6979674796747968,0.5333333333333333,0.97265625,-136791.6474608792,-137507.8975745756
2,h2pc,mi,0.05,bde,4796.0,20.0,56.0,0.759765625,0.75,0.6666666666666666,0.98046875,-136696.5420986728,-137962.67553955896
3,h2pc,mi,0.05,bic,4796.0,28.0,88.0,0.6117187500000001,0.6979674796747968,0.5333333333333333,0.97265625,-136791.6474608792,-137507.8975745756
4,h2pc,mi,0.1,bde,4799.0,20.0,56.0,0.759765625,0.75,0.6666666666666666,0.98046875,-136696.5420986728,-137962.67553955896
5,h2pc,mi,0.1,bic,4799.0,28.0,88.0,0.6117187500000001,0.6979674796747968,0.5333333333333333,0.97265625,-136791.6474608792,-137507.8975745756
6,h2pc,x2,0.01,bde,4584.0,23.0,59.0,0.7237304687499999,0.7125,0.5964912280701754,0.9775390625,-137761.531209245,-138534.43993915175
7,h2pc,x2,0.01,bic,4584.0,25.0,67.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-137771.82206133663,-138407.32302972834
8,h2pc,x2,0.05,bde,4680.0,23.0,59.0,0.7237304687499999,0.7125,0.5964912280701754,0.9775390625,-137761.531209245,-138534.43993915175
9,h2pc,x2,0.05,bic,4680.0,25.0,67.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-137771.82206133663,-138407.32302972834
10,h2pc,x2,0.1,bde,4782.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
11,h2pc,x2,0.1,bic,4782.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
12,mmhc,mi,0.01,bde,2729.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
13,mmhc,mi,0.01,bic,2729.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
14,mmhc,mi,0.05,bde,2815.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
15,mmhc,mi,0.05,bic,2815.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
16,mmhc,mi,0.1,bde,2911.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
17,mmhc,mi,0.1,bic,2911.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
18,mmhc,x2,0.01,bde,2624.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
19,mmhc,x2,0.01,bic,2624.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
20,mmhc,x2,0.05,bde,2719.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
21,mmhc,x2,0.05,bic,2719.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
22,mmhc,x2,0.1,bde,2807.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
23,mmhc,x2,0.1,bic,2807.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-138091.43933103458,-138700.0029629157
