,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,2620.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
1,h2pc,mi,0.01,bic,2620.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
2,h2pc,mi,0.05,bde,2749.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
3,h2pc,mi,0.05,bic,2749.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
4,h2pc,mi,0.1,bde,2810.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
5,h2pc,mi,0.1,bic,2810.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
6,h2pc,x2,0.01,bde,2332.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
7,h2pc,x2,0.01,bic,2332.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
8,h2pc,x2,0.05,bde,2499.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
9,h2pc,x2,0.05,bic,2499.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
10,h2pc,x2,0.1,bde,2592.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
11,h2pc,x2,0.1,bic,2592.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
12,mmhc,mi,0.01,bde,2433.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
13,mmhc,mi,0.01,bic,2433.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
14,mmhc,mi,0.05,bde,2492.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
15,mmhc,mi,0.05,bic,2492.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
16,mmhc,mi,0.1,bde,2567.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
17,mmhc,mi,0.1,bic,2567.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
18,mmhc,x2,0.01,bde,2383.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
19,mmhc,x2,0.01,bic,2383.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
20,mmhc,x2,0.05,bde,2437.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
21,mmhc,x2,0.05,bic,2437.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
22,mmhc,x2,0.1,bde,2521.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
23,mmhc,x2,0.1,bic,2521.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-27862.71251447179,-28334.911287118455
