,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,1674.0,36.0,71.0,0.5169921875,0.7178861788617885,0.5,0.96484375,-2796.424745326074,-8157.013921474847
1,hc,bic,1085.0,31.0,84.0,0.556116365131579,0.672459349593496,0.47457627118644063,0.9697265625,-2910.518885828507,-3179.0146704454023
2,tabu,bde,2698.0,51.0,116.0,0.3183268229166667,0.626321138211382,0.3013698630136986,0.9501953125,-2789.021449320249,-8168.186482802248
3,tabu,bic,1679.0,31.0,84.0,0.556116365131579,0.672459349593496,0.47457627118644063,0.9697265625,-2910.518885828507,-3179.0146704454023
