,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,1326.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-3041.7348481496165,-3277.881051737795
1,h2pc,mi,0.01,bic,1324.0,26.0,62.0,0.6876953125,0.675,0.5185185185185185,0.974609375,-3055.328928188898,-3270.797991141762
2,h2pc,mi,0.05,bde,1371.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-3041.7348481496165,-3277.881051737795
3,h2pc,mi,0.05,bic,1369.0,26.0,62.0,0.6876953125,0.675,0.5185185185185185,0.974609375,-3055.328928188898,-3270.797991141762
4,h2pc,mi,0.1,bde,1409.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-3041.7348481496165,-3277.881051737795
5,h2pc,mi,0.1,bic,1407.0,26.0,62.0,0.6876953125,0.675,0.5185185185185185,0.974609375,-3055.328928188898,-3270.797991141762
6,h2pc,x2,0.01,bde,1210.0,29.0,65.0,0.65166015625,0.6375,0.4313725490196079,0.9716796875,-3143.0767105425325,-3305.6014326773807
7,h2pc,x2,0.01,bic,1209.0,30.0,66.0,0.6396484375,0.625,0.4,0.970703125,-3147.6156576046915,-3302.1747347840505
8,h2pc,x2,0.05,bde,1249.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-3114.185407063725,-3294.53679193035
9,h2pc,x2,0.05,bic,1248.0,29.0,65.0,0.65166015625,0.6375,0.4313725490196079,0.9716796875,-3118.724354125884,-3291.1100940370197
10,h2pc,x2,0.1,bde,1355.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-3114.185407063725,-3294.53679193035
11,h2pc,x2,0.1,bic,1354.0,29.0,65.0,0.65166015625,0.6375,0.4313725490196079,0.9716796875,-3118.724354125884,-3291.1100940370197
12,mmhc,mi,0.01,bde,2192.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-3041.7348481496165,-3277.881051737795
13,mmhc,mi,0.01,bic,2190.0,26.0,62.0,0.6876953125,0.675,0.5185185185185185,0.974609375,-3055.328928188898,-3270.797991141762
14,mmhc,mi,0.05,bde,2300.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-3041.7348481496165,-3277.881051737795
15,mmhc,mi,0.05,bic,2298.0,26.0,62.0,0.6876953125,0.675,0.5185185185185185,0.974609375,-3055.328928188898,-3270.797991141762
16,mmhc,mi,0.1,bde,2396.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-3041.7348481496165,-3277.881051737795
17,mmhc,mi,0.1,bic,2394.0,26.0,62.0,0.6876953125,0.675,0.5185185185185185,0.974609375,-3055.328928188898,-3270.797991141762
18,mmhc,x2,0.01,bde,2191.0,29.0,65.0,0.65166015625,0.6375,0.4313725490196079,0.9716796875,-3143.0767105425325,-3305.6014326773807
19,mmhc,x2,0.01,bic,2190.0,30.0,66.0,0.6396484375,0.625,0.4,0.970703125,-3147.6156576046915,-3302.1747347840505
20,mmhc,x2,0.05,bde,2274.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-3114.185407063725,-3294.53679193035
21,mmhc,x2,0.05,bic,2273.0,29.0,65.0,0.65166015625,0.6375,0.4313725490196079,0.9716796875,-3118.724354125884,-3291.1100940370197
22,mmhc,x2,0.1,bde,2398.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-3114.185407063725,-3294.53679193035
23,mmhc,x2,0.1,bic,2397.0,29.0,65.0,0.65166015625,0.6375,0.4313725490196079,0.9716796875,-3118.724354125884,-3291.1100940370197
