,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,446.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
1,h2pc,mi,0.01,bic,446.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
2,h2pc,mi,0.05,bde,461.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
3,h2pc,mi,0.05,bic,461.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
4,h2pc,mi,0.1,bde,469.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
5,h2pc,mi,0.1,bic,469.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
6,h2pc,x2,0.01,bde,418.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1766.4628819979887,-1901.0202601814156
7,h2pc,x2,0.01,bic,418.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1766.4628819979887,-1901.0202601814156
8,h2pc,x2,0.05,bde,427.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
9,h2pc,x2,0.05,bic,427.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
10,h2pc,x2,0.1,bde,461.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
11,h2pc,x2,0.1,bic,461.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
12,mmhc,mi,0.01,bde,718.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
13,mmhc,mi,0.01,bic,718.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
14,mmhc,mi,0.05,bde,754.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
15,mmhc,mi,0.05,bic,754.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
16,mmhc,mi,0.1,bde,770.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
17,mmhc,mi,0.1,bic,770.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
18,mmhc,x2,0.01,bde,720.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1766.4628819979887,-1901.0202601814156
19,mmhc,x2,0.01,bic,720.0,10.0,22.0,0.7376543209876543,0.7222222222222222,0.6153846153846153,0.9691358024691358,-1766.4628819979887,-1901.0202601814156
20,mmhc,x2,0.05,bde,744.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
21,mmhc,x2,0.05,bic,744.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
22,mmhc,x2,0.1,bde,762.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
23,mmhc,x2,0.1,bic,762.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-1735.1987358112062,-1887.7970511817255
