,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,372.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1075.1299186656909,-1394.7921717346105
1,fast.iamb,mi,0.05,356.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1075.1299186656909,-1394.7921717346105
2,fast.iamb,mi,0.1,340.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1075.1299186656909,-1394.7921717346105
3,fast.iamb,x2,0.01,371.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-1137.6582110392555,-1421.2385897339907
4,fast.iamb,x2,0.05,371.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-1137.6582110392555,-1421.2385897339907
5,fast.iamb,x2,0.1,355.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-1137.6582110392555,-1421.2385897339907
6,fci,G2,0.01,153.0,18.0,36.0,0.5277777777777778,0.5,0.0,0.9444444444444444,-2395.267552956722,-2380.8019306288393
7,fci,G2,0.05,154.0,20.0,36.0,0.027777777777777776,0.49673202614379086,0.0,0.9382716049382716,-2434.893092299623,-2405.1993837626746
8,fci,G2,0.1,155.0,22.0,36.0,0.027777777777777776,0.4934640522875817,0.0,0.9320987654320988,-2471.651768461485,-2430.0435050433825
9,iamb.fdr,mi,0.01,663.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1075.1299186656909,-1394.7921717346105
10,iamb.fdr,mi,0.05,663.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1075.1299186656909,-1394.7921717346105
11,iamb.fdr,mi,0.1,663.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1075.1299186656909,-1394.7921717346105
12,iamb.fdr,x2,0.01,663.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-1137.6582110392555,-1421.2385897339907
13,iamb.fdr,x2,0.05,663.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-1137.6582110392555,-1421.2385897339907
14,iamb.fdr,x2,0.1,663.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-1137.6582110392555,-1421.2385897339907
15,gs,mi,0.01,469.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-1122.62932194336,-1406.9717691966443
16,gs,mi,0.05,479.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-1134.8852871263489,-1419.6183837910387
