,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,84.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-11209.29115464822,-13167.71205899084
1,hc,bic,70.0,0.0,0.0,1.0,1.0,1.0,1.0,-11215.677867336415,-11708.338786758759
2,tabu,bde,207.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-11209.29115464822,-13167.71205899084
3,tabu,bic,196.0,0.0,0.0,1.0,1.0,1.0,1.0,-11215.677867336415,-11708.338786758759
