,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,1581.0,33.0,52.0,0.5542055191532258,0.7314024390243903,0.5352112676056339,0.9677734375,-2798.10108772008,-7896.2821271301755
1,hc,bic,1085.0,29.0,77.0,0.5944438733552632,0.6854674796747967,0.5084745762711864,0.9716796875,-2902.489867605264,-3174.810579974272
2,tabu,bde,2688.0,51.0,103.0,0.3183268229166667,0.626321138211382,0.3013698630136986,0.9501953125,-2797.7297417416653,-7905.87858243699
3,tabu,bic,1697.0,29.0,77.0,0.5944438733552632,0.6854674796747967,0.5084745762711864,0.9716796875,-2902.489867605264,-3174.810579974272
