,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,84.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-111039.44970573127,-113610.5814332907
1,hc,bic,70.0,0.0,0.0,1.0,1.0,1.0,1.0,-111048.60907402712,-111709.11182320377
2,tabu,bde,207.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-111039.44970573127,-113610.5814332907
3,tabu,bic,193.0,0.0,0.0,1.0,1.0,1.0,1.0,-111048.60907402712,-111709.11182320377
