,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,84.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-55583.20679970476,-57969.89261799452
1,hc,bic,70.0,0.0,0.0,1.0,1.0,1.0,1.0,-55591.53343521688,-56201.507266575085
2,tabu,bde,207.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-55583.20679970476,-57969.89261799452
3,tabu,bic,193.0,0.0,0.0,1.0,1.0,1.0,1.0,-55591.53343521688,-56201.507266575085
