,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,84.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-11206.232528727323,-13164.655548680304
1,hc,bic,70.0,0.0,0.0,1.0,1.0,1.0,1.0,-11212.620438903225,-11705.282276448223
2,tabu,bde,207.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-11206.232528727323,-13164.655548680304
3,tabu,bic,199.0,0.0,0.0,1.0,1.0,1.0,1.0,-11212.620438903225,-11705.282276448223
