,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,762.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
1,h2pc,mi,0.01,bic,762.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
2,h2pc,mi,0.05,bde,772.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
3,h2pc,mi,0.05,bic,772.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
4,h2pc,mi,0.1,bde,784.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
5,h2pc,mi,0.1,bic,784.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
6,h2pc,x2,0.01,bde,647.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
7,h2pc,x2,0.01,bic,647.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
8,h2pc,x2,0.05,bde,772.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
9,h2pc,x2,0.05,bic,772.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
10,h2pc,x2,0.1,bde,779.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
11,h2pc,x2,0.1,bic,779.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
12,mmhc,mi,0.01,bde,718.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
13,mmhc,mi,0.01,bic,718.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
14,mmhc,mi,0.05,bde,730.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
15,mmhc,mi,0.05,bic,730.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
16,mmhc,mi,0.1,bde,754.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
17,mmhc,mi,0.1,bic,754.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
18,mmhc,x2,0.01,bde,681.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
19,mmhc,x2,0.01,bic,681.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
20,mmhc,x2,0.05,bde,730.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
21,mmhc,x2,0.05,bic,730.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
22,mmhc,x2,0.1,bde,758.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
23,mmhc,x2,0.1,bic,758.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-14033.804797867277,-14269.205456370988
