,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,1922.0,38.0,65.0,0.5456938244047619,0.7648373983739838,0.5365853658536585,0.962890625,-5240.4137734694605,-21457.29487691449
1,hc,bic,1147.0,29.0,82.0,0.5926711309523809,0.6974593495934959,0.5245901639344264,0.9716796875,-5542.524969813873,-5933.107521594209
2,tabu,bde,2501.0,38.0,65.0,0.5456938244047619,0.7648373983739838,0.5365853658536585,0.962890625,-5240.4137734694605,-21457.29487691449
3,tabu,bic,2441.0,51.0,158.0,0.22203634510869563,0.5663617886178861,0.19047619047619047,0.9501953125,-5505.547492958174,-5924.767715194577
