,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
1,h2pc,mi,0.01,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
2,h2pc,mi,0.05,bde,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
3,h2pc,mi,0.05,bic,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
4,h2pc,mi,0.1,bde,396.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
5,h2pc,mi,0.1,bic,396.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
6,h2pc,x2,0.01,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
7,h2pc,x2,0.01,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
8,h2pc,x2,0.05,bde,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
9,h2pc,x2,0.05,bic,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
10,h2pc,x2,0.1,bde,394.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
11,h2pc,x2,0.1,bic,394.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
12,mmhc,mi,0.01,bde,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
13,mmhc,mi,0.01,bic,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
14,mmhc,mi,0.05,bde,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
15,mmhc,mi,0.05,bic,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
16,mmhc,mi,0.1,bde,568.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
17,mmhc,mi,0.1,bic,568.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
18,mmhc,x2,0.01,bde,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
19,mmhc,x2,0.01,bic,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
20,mmhc,x2,0.05,bde,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
21,mmhc,x2,0.05,bic,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
22,mmhc,x2,0.1,bde,564.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
23,mmhc,x2,0.1,bic,564.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269760.2320079451,-270121.2282061988
