,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,360.0,4.0,0.0,0.875,0.9918032786885246,0.8571428571428571,0.984375,-222078.54004874587,-227220.80348656664
1,hc,bic,300.0,0.0,0.0,1.0,1.0,1.0,1.0,-222096.85859231433,-223417.86426639277
2,tabu,bde,631.0,4.0,0.0,0.875,0.9918032786885246,0.8571428571428571,0.984375,-222078.54004874587,-227220.80348656664
3,tabu,bic,571.0,0.0,0.0,1.0,1.0,1.0,1.0,-222096.85859231433,-223417.86426639277
