,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,2275.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
1,h2pc,mi,0.01,bic,2275.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
2,h2pc,mi,0.05,bde,2355.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
3,h2pc,mi,0.05,bic,2355.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
4,h2pc,mi,0.1,bde,2462.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
5,h2pc,mi,0.1,bic,2462.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
6,h2pc,x2,0.01,bde,2129.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
7,h2pc,x2,0.01,bic,2129.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
8,h2pc,x2,0.05,bde,2198.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
9,h2pc,x2,0.05,bic,2198.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
10,h2pc,x2,0.1,bde,2220.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
11,h2pc,x2,0.1,bic,2220.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
12,mmhc,mi,0.01,bde,2402.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
13,mmhc,mi,0.01,bic,2402.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
14,mmhc,mi,0.05,bde,2462.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
15,mmhc,mi,0.05,bic,2462.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
16,mmhc,mi,0.1,bde,2540.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
17,mmhc,mi,0.1,bic,2540.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
18,mmhc,x2,0.01,bde,2367.0,25.0,59.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-14222.805267423315,-14750.795873438783
19,mmhc,x2,0.01,bic,2365.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
20,mmhc,x2,0.05,bde,2438.0,25.0,59.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-14222.805267423315,-14750.795873438783
21,mmhc,x2,0.05,bic,2436.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
22,mmhc,x2,0.1,bde,2502.0,25.0,59.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-14222.805267423315,-14750.795873438783
23,mmhc,x2,0.1,bic,2500.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14249.733864032987,-14644.345103776046
