,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,493.0,14.0,20.0,0.6219135802469137,0.7941176470588236,0.6111111111111112,0.9567901234567902,-1558.3145377756468,-3495.926329152173
1,hc,bic,357.0,12.0,30.0,0.6388888888888888,0.7450980392156863,0.6,0.9629629629629629,-1623.84415466134,-1809.8837531767456
2,tabu,bde,1124.0,16.0,17.0,0.5913580246913581,0.7908496732026143,0.5789473684210527,0.9506172839506173,-1553.9927955358473,-5641.2358173246885
3,tabu,bic,678.0,12.0,30.0,0.6388888888888888,0.7450980392156863,0.6,0.9629629629629629,-1623.84415466134,-1809.8837531767456
