,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,537.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
1,fast.iamb,mi,0.05,538.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
2,fast.iamb,mi,0.1,540.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
3,fast.iamb,x2,0.01,535.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
4,fast.iamb,x2,0.05,538.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
5,fast.iamb,x2,0.1,539.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
6,iamb.fdr,mi,0.01,765.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
7,iamb.fdr,mi,0.05,765.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
8,iamb.fdr,mi,0.1,765.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
9,iamb.fdr,x2,0.01,731.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
10,iamb.fdr,x2,0.05,748.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
11,iamb.fdr,x2,0.1,748.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
12,gs,mi,0.01,489.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
13,gs,mi,0.05,497.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
14,gs,mi,0.1,528.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-4787.23884569288,-5207.288189181188
15,gs,x2,0.01,487.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
16,gs,x2,0.05,497.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
17,gs,x2,0.1,523.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
18,iamb,mi,0.01,738.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
19,iamb,mi,0.05,738.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
20,iamb,mi,0.1,738.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
21,iamb,x2,0.01,722.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
22,iamb,x2,0.05,738.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
23,iamb,x2,0.1,738.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
24,inter.iamb,mi,0.01,738.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
25,inter.iamb,mi,0.05,738.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
26,inter.iamb,mi,0.1,738.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
27,inter.iamb,x2,0.01,722.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
28,inter.iamb,x2,0.05,738.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
29,inter.iamb,x2,0.1,738.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4471.396241436316,-4943.740358297488
30,pc.stable,mi,0.01,356.0,18.0,59.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4528.528934308198,-5152.164112703262
31,pc.stable,mi,0.05,373.0,18.0,52.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4582.845733842077,-5357.908986003618
32,pc.stable,mi,0.1,391.0,18.0,52.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4582.845733842077,-5357.908986003618
