,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,98.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
1,h2pc,mi,0.01,bic,98.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
2,h2pc,mi,0.05,bde,102.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
3,h2pc,mi,0.05,bic,102.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
4,h2pc,mi,0.1,bde,117.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
5,h2pc,mi,0.1,bic,117.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
6,h2pc,x2,0.01,bde,98.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
7,h2pc,x2,0.01,bic,98.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
8,h2pc,x2,0.05,bde,102.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
9,h2pc,x2,0.05,bic,102.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
10,h2pc,x2,0.1,bde,117.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
11,h2pc,x2,0.1,bic,117.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
12,mmhc,mi,0.01,bde,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
13,mmhc,mi,0.01,bic,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
14,mmhc,mi,0.05,bde,156.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
15,mmhc,mi,0.05,bic,156.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
16,mmhc,mi,0.1,bde,172.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
17,mmhc,mi,0.1,bic,172.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
18,mmhc,x2,0.01,bde,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
19,mmhc,x2,0.01,bic,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
20,mmhc,x2,0.05,bde,156.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
21,mmhc,x2,0.05,bic,156.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
22,mmhc,x2,0.1,bde,172.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
23,mmhc,x2,0.1,bic,172.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-67463.99792518452,-67629.75434254388
