,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,760.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
1,rsmax2,fast.iamb,mi,0.01,hc,bic,760.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,780.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,780.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
4,rsmax2,fast.iamb,mi,0.05,hc,bde,764.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
5,rsmax2,fast.iamb,mi,0.05,hc,bic,764.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,784.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,784.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
8,rsmax2,fast.iamb,mi,0.1,hc,bde,767.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
9,rsmax2,fast.iamb,mi,0.1,hc,bic,767.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,787.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,787.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
12,rsmax2,fast.iamb,x2,0.01,hc,bde,760.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-155715.45161267434,-156088.29423625473
