,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,142.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
1,rsmax2,fast.iamb,mi,0.01,hc,bic,142.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,162.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,162.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
4,rsmax2,fast.iamb,mi,0.05,hc,bde,142.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
5,rsmax2,fast.iamb,mi,0.05,hc,bic,142.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,162.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,162.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
8,rsmax2,fast.iamb,mi,0.1,hc,bde,146.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
9,rsmax2,fast.iamb,mi,0.1,hc,bic,146.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,166.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,166.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
12,rsmax2,fast.iamb,x2,0.01,hc,bde,142.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
13,rsmax2,fast.iamb,x2,0.01,hc,bic,142.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,162.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,162.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
16,rsmax2,fast.iamb,x2,0.05,hc,bde,142.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
17,rsmax2,fast.iamb,x2,0.05,hc,bic,142.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,162.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,162.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
20,rsmax2,fast.iamb,x2,0.1,hc,bde,146.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
21,rsmax2,fast.iamb,x2,0.1,hc,bic,146.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
22,rsmax2,fast.iamb,x2,0.1,tabu,bde,166.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
23,rsmax2,fast.iamb,x2,0.1,tabu,bic,166.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-33807.4410462598,-33958.419980231694
