,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,510.0,18.0,8.0,0.6309495192307691,0.8245762711864407,0.608695652173913,0.9296875,-22726.622496497497,-82668.54875819894
1,hc,bic,435.0,19.0,58.0,0.5111902573529412,0.7080508474576271,0.48648648648648646,0.92578125,-23918.44804556165,-24901.667227196736
2,tabu,bde,773.0,18.0,8.0,0.6309495192307691,0.8245762711864407,0.608695652173913,0.9296875,-22726.622496497497,-82668.54875819894
3,tabu,bic,729.0,19.0,58.0,0.5111902573529412,0.7080508474576271,0.48648648648648646,0.92578125,-23918.44804556165,-24901.667227196736
