,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,699.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
1,fast.iamb,mi,0.05,701.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
2,fast.iamb,mi,0.1,690.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
3,fast.iamb,x2,0.01,719.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
4,fast.iamb,x2,0.05,721.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
5,fast.iamb,x2,0.1,692.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
6,iamb.fdr,mi,0.01,884.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
7,iamb.fdr,mi,0.05,884.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
8,iamb.fdr,mi,0.1,884.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
9,iamb.fdr,x2,0.01,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
10,iamb.fdr,x2,0.05,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
11,iamb.fdr,x2,0.1,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
12,gs,mi,0.01,507.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
13,gs,mi,0.05,512.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
14,gs,mi,0.1,518.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-18530.83736084384,-19069.05641000047
15,gs,x2,0.01,507.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
16,gs,x2,0.05,512.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
17,gs,x2,0.1,517.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-18530.83736084384,-19069.05641000047
18,iamb,mi,0.01,861.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
19,iamb,mi,0.05,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
20,iamb,mi,0.1,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
21,iamb,x2,0.01,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
22,iamb,x2,0.05,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
23,iamb,x2,0.1,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
24,inter.iamb,mi,0.01,866.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
25,inter.iamb,mi,0.05,882.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
26,inter.iamb,mi,0.1,882.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
27,inter.iamb,x2,0.01,882.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
28,inter.iamb,x2,0.05,882.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
29,inter.iamb,x2,0.1,882.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
30,pc.stable,mi,0.01,378.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17733.072643239055,-18906.837644695315
31,pc.stable,mi,0.05,418.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17733.072643239055,-18906.837644695315
32,pc.stable,mi,0.1,450.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17733.072643239055,-18906.837644695315
33,pc.stable,x2,0.01,360.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17733.072643239055,-18906.837644695315
34,pc.stable,x2,0.05,392.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17733.072643239055,-18906.837644695315
35,pc.stable,x2,0.1,429.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17733.072643239055,-18906.837644695315
36,fci,G2,0.01,498.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
37,fci,G2,0.05,513.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
38,fci,G2,0.1,533.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17170.19035706154,-17775.64987451183
