,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,1062.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
1,h2pc,mi,0.01,bic,1062.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
2,h2pc,mi,0.05,bde,1067.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
3,h2pc,mi,0.05,bic,1067.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
4,h2pc,mi,0.1,bde,1148.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
5,h2pc,mi,0.1,bic,1148.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
6,h2pc,x2,0.01,bde,1062.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
7,h2pc,x2,0.01,bic,1062.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
8,h2pc,x2,0.05,bde,1067.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
9,h2pc,x2,0.05,bic,1067.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
10,h2pc,x2,0.1,bde,1148.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
11,h2pc,x2,0.1,bic,1148.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777409.3296733992,-777859.5039111297
12,mmhc,mi,0.01,bde,822.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752746.9438068502,-753846.205970301
13,mmhc,mi,0.01,bic,822.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752746.9438068502,-753846.205970301
14,mmhc,mi,0.05,bde,838.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752746.9438068502,-753846.205970301
15,mmhc,mi,0.05,bic,838.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752746.9438068502,-753846.205970301
16,mmhc,mi,0.1,bde,909.0,7.0,19.0,0.816358024691358,0.8055555555555556,0.7586206896551725,0.9783950617283951,-761052.1691487222,-761935.0605230316
17,mmhc,mi,0.1,bic,909.0,7.0,19.0,0.816358024691358,0.8055555555555556,0.7586206896551725,0.9783950617283951,-761052.1691487222,-761935.0605230316
18,mmhc,x2,0.01,bde,822.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752746.9438068502,-753846.205970301
19,mmhc,x2,0.01,bic,822.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752746.9438068502,-753846.205970301
20,mmhc,x2,0.05,bde,838.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752746.9438068502,-753846.205970301
21,mmhc,x2,0.05,bic,838.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752746.9438068502,-753846.205970301
22,mmhc,x2,0.1,bde,909.0,7.0,19.0,0.816358024691358,0.8055555555555556,0.7586206896551725,0.9783950617283951,-761052.1691487222,-761935.0605230316
23,mmhc,x2,0.1,bic,909.0,7.0,19.0,0.816358024691358,0.8055555555555556,0.7586206896551725,0.9783950617283951,-761052.1691487222,-761935.0605230316
