,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,1891.0,37.0,66.0,0.5520817454268293,0.7653455284552847,0.54320987654321,0.9638671875,-5212.543853603527,-21353.88430768191
1,hc,bic,1178.0,30.0,88.0,0.5753551136363636,0.6969512195121951,0.5161290322580645,0.970703125,-5529.891051944269,-5929.508944442901
2,tabu,bde,2478.0,37.0,66.0,0.5520817454268293,0.7653455284552847,0.54320987654321,0.9638671875,-5212.543853603527,-21353.88430768191
3,tabu,bic,2061.0,39.0,107.0,0.43568359375000004,0.6564024390243902,0.4,0.9619140625,-5445.708386905724,-5914.583208112019
