,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,1581.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
1,h2pc,mi,0.01,bic,1581.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
2,h2pc,mi,0.05,bde,1613.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
3,h2pc,mi,0.05,bic,1613.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
4,h2pc,mi,0.1,bde,1703.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
5,h2pc,mi,0.1,bic,1703.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
6,h2pc,x2,0.01,bde,1630.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
7,h2pc,x2,0.01,bic,1630.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
8,h2pc,x2,0.05,bde,1728.0,27.0,67.0,0.6408835018382353,0.6864837398373983,0.5263157894736842,0.9736328125,-5894.173092790338,-6231.479219445347
9,h2pc,x2,0.05,bic,1723.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
10,h2pc,x2,0.1,bde,1813.0,27.0,67.0,0.6408835018382353,0.6864837398373983,0.5263157894736842,0.9736328125,-5894.173092790338,-6231.479219445347
11,h2pc,x2,0.1,bic,1808.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
12,mmhc,mi,0.01,bde,2296.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
13,mmhc,mi,0.01,bic,2296.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
14,mmhc,mi,0.05,bde,2382.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
15,mmhc,mi,0.05,bic,2382.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
16,mmhc,mi,0.1,bde,2502.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
17,mmhc,mi,0.1,bic,2502.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
18,mmhc,x2,0.01,bde,2287.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
19,mmhc,x2,0.01,bic,2287.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
20,mmhc,x2,0.05,bde,2397.0,27.0,67.0,0.6408835018382353,0.6864837398373983,0.5263157894736842,0.9736328125,-5894.173092790338,-6231.479219445347
21,mmhc,x2,0.05,bic,2392.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
22,mmhc,x2,0.1,bde,2483.0,27.0,67.0,0.6408835018382353,0.6864837398373983,0.5263157894736842,0.9736328125,-5894.173092790338,-6231.479219445347
23,mmhc,x2,0.1,bic,2478.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5923.423833577952,-6234.168931789389
