,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,76.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
1,fast.iamb,mi,0.05,70.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
2,fast.iamb,mi,0.1,70.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
3,fast.iamb,x2,0.01,76.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
4,fast.iamb,x2,0.05,70.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
5,fast.iamb,x2,0.1,70.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
6,fci,G2,0.01,28.0,6.0,10.0,0.546875,0.5,0.0,0.90625,-1120.341784465404,-1112.7685665565386
7,fci,G2,0.05,29.0,8.0,10.0,0.046875,0.4827586206896552,0.0,0.875,-1158.3966358965138,-1136.4688995417148
8,fci,G2,0.1,29.0,8.0,10.0,0.046875,0.4827586206896552,0.0,0.875,-1158.3966358965138,-1136.4688995417148
9,iamb.fdr,mi,0.01,126.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
10,iamb.fdr,mi,0.05,126.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
11,iamb.fdr,mi,0.1,126.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
12,iamb.fdr,x2,0.01,126.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
13,iamb.fdr,x2,0.05,126.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
14,iamb.fdr,x2,0.1,126.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
15,gs,mi,0.01,89.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
16,gs,mi,0.05,89.0,6.0,15.0,0.5234375,0.7241379310344829,0.5,0.90625,-467.2680903951796,-576.3277729762862
17,gs,mi,0.1,89.0,6.0,15.0,0.5234375,0.7241379310344829,0.5,0.90625,-467.2680903951796,-576.3277729762862
18,gs,x2,0.01,89.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
19,gs,x2,0.05,91.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
20,gs,x2,0.1,91.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
21,iamb,mi,0.01,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
22,iamb,mi,0.05,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
23,iamb,mi,0.1,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
24,iamb,x2,0.01,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
25,iamb,x2,0.05,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
26,iamb,x2,0.1,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
27,inter.iamb,mi,0.01,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
28,inter.iamb,mi,0.05,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
29,inter.iamb,mi,0.1,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
30,inter.iamb,x2,0.01,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
31,inter.iamb,x2,0.05,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
32,inter.iamb,x2,0.1,116.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
33,pc.stable,mi,0.01,66.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
34,pc.stable,mi,0.05,72.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
35,pc.stable,mi,0.1,75.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
36,pc.stable,x2,0.01,66.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
37,pc.stable,x2,0.05,72.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
38,pc.stable,x2,0.1,75.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-375.87290780384797,-519.8708362523839
