,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,1062.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
1,h2pc,mi,0.01,bic,1062.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
2,h2pc,mi,0.05,bde,1066.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
3,h2pc,mi,0.05,bic,1066.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
4,h2pc,mi,0.1,bde,1068.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
5,h2pc,mi,0.1,bic,1068.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
6,h2pc,x2,0.01,bde,1038.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
7,h2pc,x2,0.01,bic,1038.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
8,h2pc,x2,0.05,bde,1042.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
9,h2pc,x2,0.05,bic,1042.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
10,h2pc,x2,0.1,bde,1044.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
11,h2pc,x2,0.1,bic,1044.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
12,mmhc,mi,0.01,bde,837.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
13,mmhc,mi,0.01,bic,837.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
14,mmhc,mi,0.05,bde,857.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
15,mmhc,mi,0.05,bic,857.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
16,mmhc,mi,0.1,bde,865.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
17,mmhc,mi,0.1,bic,865.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
18,mmhc,x2,0.01,bde,825.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
19,mmhc,x2,0.01,bic,825.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
20,mmhc,x2,0.05,bde,845.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
21,mmhc,x2,0.05,bic,845.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
22,mmhc,x2,0.1,bde,853.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
23,mmhc,x2,0.1,bic,853.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-77903.35285200819,-78242.87978689322
