,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,385.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
1,h2pc,mi,0.01,bic,385.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
2,h2pc,mi,0.05,bde,391.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
3,h2pc,mi,0.05,bic,391.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
4,h2pc,mi,0.1,bde,396.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
5,h2pc,mi,0.1,bic,396.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
6,h2pc,x2,0.01,bde,385.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
7,h2pc,x2,0.01,bic,385.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
8,h2pc,x2,0.05,bde,391.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
9,h2pc,x2,0.05,bic,391.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
10,h2pc,x2,0.1,bde,394.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
11,h2pc,x2,0.1,bic,394.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
12,mmhc,mi,0.01,bde,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
13,mmhc,mi,0.01,bic,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
14,mmhc,mi,0.05,bde,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
15,mmhc,mi,0.05,bic,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
16,mmhc,mi,0.1,bde,608.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
17,mmhc,mi,0.1,bic,608.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
18,mmhc,x2,0.01,bde,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
19,mmhc,x2,0.01,bic,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
20,mmhc,x2,0.05,bde,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
21,mmhc,x2,0.05,bic,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
22,mmhc,x2,0.1,bde,604.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
23,mmhc,x2,0.1,bic,604.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13671.656550824151,-13905.203698368923
