,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,407.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
1,h2pc,mi,0.01,bic,407.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
2,h2pc,mi,0.05,bde,426.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
3,h2pc,mi,0.05,bic,426.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
4,h2pc,mi,0.1,bde,467.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
5,h2pc,mi,0.1,bic,467.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
6,h2pc,x2,0.01,bde,425.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
7,h2pc,x2,0.01,bic,425.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
8,h2pc,x2,0.05,bde,440.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
9,h2pc,x2,0.05,bic,440.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
10,h2pc,x2,0.1,bde,446.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
11,h2pc,x2,0.1,bic,446.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
12,mmhc,mi,0.01,bde,634.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
13,mmhc,mi,0.01,bic,634.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
14,mmhc,mi,0.05,bde,680.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
15,mmhc,mi,0.05,bic,680.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
16,mmhc,mi,0.1,bde,721.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
17,mmhc,mi,0.1,bic,721.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
18,mmhc,x2,0.01,bde,626.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
19,mmhc,x2,0.01,bic,626.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
20,mmhc,x2,0.05,bde,658.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
21,mmhc,x2,0.05,bic,658.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
22,mmhc,x2,0.1,bde,674.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
23,mmhc,x2,0.1,bic,674.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2967.1461607027413,-3118.9494110310484
