,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
1,rsmax2,fast.iamb,mi,0.01,hc,bic,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
4,rsmax2,fast.iamb,mi,0.05,hc,bde,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
5,rsmax2,fast.iamb,mi,0.05,hc,bic,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
8,rsmax2,fast.iamb,mi,0.1,hc,bde,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
9,rsmax2,fast.iamb,mi,0.1,hc,bic,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
12,rsmax2,fast.iamb,x2,0.01,hc,bde,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
13,rsmax2,fast.iamb,x2,0.01,hc,bic,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
16,rsmax2,fast.iamb,x2,0.05,hc,bde,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
17,rsmax2,fast.iamb,x2,0.05,hc,bic,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
20,rsmax2,fast.iamb,x2,0.1,hc,bde,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
21,rsmax2,fast.iamb,x2,0.1,hc,bic,145.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
22,rsmax2,fast.iamb,x2,0.1,tabu,bde,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
23,rsmax2,fast.iamb,x2,0.1,tabu,bic,165.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
24,rsmax2,gs,mi,0.01,hc,bde,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
25,rsmax2,gs,mi,0.01,hc,bic,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
26,rsmax2,gs,mi,0.01,tabu,bde,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
27,rsmax2,gs,mi,0.01,tabu,bic,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
28,rsmax2,gs,mi,0.05,hc,bde,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
29,rsmax2,gs,mi,0.05,hc,bic,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
30,rsmax2,gs,mi,0.05,tabu,bde,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
31,rsmax2,gs,mi,0.05,tabu,bic,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
32,rsmax2,gs,mi,0.1,hc,bde,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
33,rsmax2,gs,mi,0.1,hc,bic,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
34,rsmax2,gs,mi,0.1,tabu,bde,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
35,rsmax2,gs,mi,0.1,tabu,bic,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
36,rsmax2,gs,x2,0.01,hc,bde,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
37,rsmax2,gs,x2,0.01,hc,bic,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
38,rsmax2,gs,x2,0.01,tabu,bde,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
39,rsmax2,gs,x2,0.01,tabu,bic,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
40,rsmax2,gs,x2,0.05,hc,bde,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
41,rsmax2,gs,x2,0.05,hc,bic,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
42,rsmax2,gs,x2,0.05,tabu,bde,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
43,rsmax2,gs,x2,0.05,tabu,bic,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
44,rsmax2,gs,x2,0.1,hc,bde,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
45,rsmax2,gs,x2,0.1,hc,bic,99.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
46,rsmax2,gs,x2,0.1,tabu,bde,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
47,rsmax2,gs,x2,0.1,tabu,bic,119.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
48,rsmax2,hpc,mi,0.01,tabu,bde,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
49,rsmax2,hpc,mi,0.01,tabu,bic,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
50,rsmax2,hpc,mi,0.05,tabu,bde,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
51,rsmax2,hpc,mi,0.05,tabu,bic,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
52,rsmax2,hpc,mi,0.1,tabu,bde,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
53,rsmax2,hpc,mi,0.1,tabu,bic,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
54,rsmax2,hpc,x2,0.01,tabu,bde,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
55,rsmax2,hpc,x2,0.01,tabu,bic,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
56,rsmax2,hpc,x2,0.05,tabu,bde,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
57,rsmax2,hpc,x2,0.05,tabu,bic,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
58,rsmax2,hpc,x2,0.1,tabu,bde,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
59,rsmax2,hpc,x2,0.1,tabu,bic,122.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
60,rsmax2,iamb.fdr,mi,0.01,hc,bde,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
61,rsmax2,iamb.fdr,mi,0.01,hc,bic,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
62,rsmax2,iamb.fdr,mi,0.01,tabu,bde,168.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
63,rsmax2,iamb.fdr,mi,0.01,tabu,bic,168.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
64,rsmax2,iamb.fdr,mi,0.05,hc,bde,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
65,rsmax2,iamb.fdr,mi,0.05,hc,bic,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
66,rsmax2,iamb.fdr,mi,0.05,tabu,bde,168.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
67,rsmax2,iamb.fdr,mi,0.05,tabu,bic,168.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
68,rsmax2,iamb.fdr,mi,0.1,hc,bde,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
69,rsmax2,iamb.fdr,mi,0.1,hc,bic,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
70,rsmax2,iamb.fdr,mi,0.1,tabu,bde,168.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
71,rsmax2,iamb.fdr,mi,0.1,tabu,bic,168.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
72,rsmax2,iamb.fdr,x2,0.01,hc,bde,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
73,rsmax2,iamb.fdr,x2,0.01,hc,bic,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
74,rsmax2,iamb.fdr,x2,0.01,tabu,bde,168.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
75,rsmax2,iamb.fdr,x2,0.01,tabu,bic,168.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
76,rsmax2,iamb.fdr,x2,0.05,hc,bde,148.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-134849.50332438885,-135030.00983003274
