"","X.1.1.","X.1.2.","X.2.1.","X.2.2.","X..1.1..","X..1.2..","X..2.1..","X..2.2..","X.fci.","X32","X.G2.","X0.05"
"1",0,0,0,0,0,0,0,0,"fci",32,"G2",0.05
"2",0,0,0,0,0,0,0,0,"fci",32,"G2",0.05
"3",0,0,0,0,0,0,0,0,"fci",32,"G2",0.05
"4",0,0,0,0,0,0,0,0,"fci",32,"G2",0.05
"5",0,0,0,0,0,0,0,0,"fci",32,"G2",0.05
"6",0,0,0,0,0,0,0,0,"fci",32,"G2",0.05
"7",0,0,0,0,0,0,0,0,"fci",32,"G2",0.05
"8",0,0,0,0,0,0,0,0,"fci",32,"G2",0.05
