,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,340.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
1,h2pc,mi,0.01,bic,340.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
2,h2pc,mi,0.05,bde,356.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
3,h2pc,mi,0.05,bic,356.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
4,h2pc,mi,0.1,bde,366.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
5,h2pc,mi,0.1,bic,366.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
6,h2pc,x2,0.01,bde,315.0,15.0,31.0,0.6059151785714285,0.6478813559322034,0.4444444444444444,0.94140625,-1563.0701770069793,-1664.3571192435056
7,h2pc,x2,0.01,bic,314.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-1567.4761907564075,-1651.8535976658368
8,h2pc,x2,0.05,bde,323.0,15.0,31.0,0.6059151785714285,0.6478813559322034,0.4444444444444444,0.94140625,-1563.0701770069793,-1664.3571192435056
9,h2pc,x2,0.05,bic,322.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-1567.4761907564075,-1651.8535976658368
10,h2pc,x2,0.1,bde,341.0,15.0,31.0,0.6059151785714285,0.6478813559322034,0.4444444444444444,0.94140625,-1563.0701770069793,-1664.3571192435056
11,h2pc,x2,0.1,bic,340.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-1567.4761907564075,-1651.8535976658368
12,mmhc,mi,0.01,bde,580.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
13,mmhc,mi,0.01,bic,580.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
14,mmhc,mi,0.05,bde,612.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
15,mmhc,mi,0.05,bic,612.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
16,mmhc,mi,0.1,bde,632.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
17,mmhc,mi,0.1,bic,632.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1529.4260299998002,-1643.8475060591413
18,mmhc,x2,0.01,bde,574.0,15.0,31.0,0.6059151785714285,0.6478813559322034,0.4444444444444444,0.94140625,-1563.0701770069793,-1664.3571192435056
19,mmhc,x2,0.01,bic,573.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-1567.4761907564075,-1651.8535976658368
20,mmhc,x2,0.05,bde,590.0,15.0,31.0,0.6059151785714285,0.6478813559322034,0.4444444444444444,0.94140625,-1563.0701770069793,-1664.3571192435056
21,mmhc,x2,0.05,bic,589.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-1567.4761907564075,-1651.8535976658368
22,mmhc,x2,0.1,bde,626.0,15.0,31.0,0.6059151785714285,0.6478813559322034,0.4444444444444444,0.94140625,-1563.0701770069793,-1664.3571192435056
23,mmhc,x2,0.1,bic,625.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-1567.4761907564075,-1651.8535976658368
