,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,2108.0,36.0,16.0,0.6250901442307691,0.8378048780487805,0.608695652173913,0.96484375,-222949.87648680346,-368410.29809728713
1,hc,bic,2139.0,37.0,72.0,0.5410081129807692,0.7533536585365853,0.5316455696202531,0.9638671875,-231325.57292755484,-236899.56610053816
2,tabu,bde,2667.0,36.0,16.0,0.6250901442307691,0.8378048780487805,0.608695652173913,0.96484375,-222949.87648680346,-368410.29809728713
3,tabu,bic,2726.0,37.0,72.0,0.5410081129807692,0.7533536585365853,0.5316455696202531,0.9638671875,-231325.57292755484,-236899.56610053816
