,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,597.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
1,rsmax2,fast.iamb,mi,0.01,hc,bic,597.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,617.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,617.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
4,rsmax2,fast.iamb,mi,0.05,hc,bde,631.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
5,rsmax2,fast.iamb,mi,0.05,hc,bic,631.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,651.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,651.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
8,rsmax2,fast.iamb,mi,0.1,hc,bde,587.0,11.0,29.0,0.7464843750000001,0.725,0.6206896551724138,0.95703125,-135983.53471142112,-136498.46992113435
9,rsmax2,fast.iamb,mi,0.1,hc,bic,587.0,11.0,29.0,0.7464843750000001,0.725,0.6206896551724138,0.95703125,-135983.53471142112,-136498.46992113435
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,608.0,11.0,29.0,0.7464843750000001,0.725,0.6206896551724138,0.95703125,-135983.53471142112,-136498.46992113435
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,608.0,11.0,29.0,0.7464843750000001,0.725,0.6206896551724138,0.95703125,-135983.53471142112,-136498.46992113435
12,rsmax2,fast.iamb,x2,0.01,hc,bde,662.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
13,rsmax2,fast.iamb,x2,0.01,hc,bic,662.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,682.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,682.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
16,rsmax2,fast.iamb,x2,0.05,hc,bde,615.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
17,rsmax2,fast.iamb,x2,0.05,hc,bic,615.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-137561.52041141147,-137896.1614271508
