,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,1048.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
1,h2pc,mi,0.01,bic,1048.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
2,h2pc,mi,0.05,bde,1052.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
3,h2pc,mi,0.05,bic,1052.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
4,h2pc,mi,0.1,bde,1052.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
5,h2pc,mi,0.1,bic,1052.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
6,h2pc,x2,0.01,bde,1040.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
7,h2pc,x2,0.01,bic,1040.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
8,h2pc,x2,0.05,bde,1043.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
9,h2pc,x2,0.05,bic,1043.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
10,h2pc,x2,0.1,bde,1044.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
11,h2pc,x2,0.1,bic,1044.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
12,mmhc,mi,0.01,bde,837.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
13,mmhc,mi,0.01,bic,837.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
14,mmhc,mi,0.05,bde,853.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
15,mmhc,mi,0.05,bic,853.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
16,mmhc,mi,0.1,bde,853.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
17,mmhc,mi,0.1,bic,853.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
18,mmhc,x2,0.01,bde,833.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
19,mmhc,x2,0.01,bic,833.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
20,mmhc,x2,0.05,bde,845.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
21,mmhc,x2,0.05,bic,845.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
22,mmhc,x2,0.1,bde,849.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
23,mmhc,x2,0.1,bic,849.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-78124.13521079632,-78463.29495873635
