,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
1,h2pc,mi,0.01,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
2,h2pc,mi,0.05,bde,465.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
3,h2pc,mi,0.05,bic,465.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
4,h2pc,mi,0.1,bde,474.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
5,h2pc,mi,0.1,bic,474.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
6,h2pc,x2,0.01,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
7,h2pc,x2,0.01,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
8,h2pc,x2,0.05,bde,465.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
9,h2pc,x2,0.05,bic,465.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
10,h2pc,x2,0.1,bde,474.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
11,h2pc,x2,0.1,bic,474.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
12,mmhc,mi,0.01,bde,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
13,mmhc,mi,0.01,bic,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
14,mmhc,mi,0.05,bde,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
15,mmhc,mi,0.05,bic,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
16,mmhc,mi,0.1,bde,612.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
17,mmhc,mi,0.1,bic,612.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
18,mmhc,x2,0.01,bde,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
19,mmhc,x2,0.01,bic,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
20,mmhc,x2,0.05,bde,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
21,mmhc,x2,0.05,bic,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
22,mmhc,x2,0.1,bde,616.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
23,mmhc,x2,0.1,bic,616.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-27102.79792939085,-27365.88761288008
