,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
1,h2pc,mi,0.01,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
2,h2pc,mi,0.05,bde,398.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
3,h2pc,mi,0.05,bic,398.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
4,h2pc,mi,0.1,bde,404.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
5,h2pc,mi,0.1,bic,404.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
6,h2pc,x2,0.01,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
7,h2pc,x2,0.01,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
8,h2pc,x2,0.05,bde,398.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
9,h2pc,x2,0.05,bic,398.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
10,h2pc,x2,0.1,bde,404.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
11,h2pc,x2,0.1,bic,404.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
12,mmhc,mi,0.01,bde,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
13,mmhc,mi,0.01,bic,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
14,mmhc,mi,0.05,bde,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
15,mmhc,mi,0.05,bic,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
16,mmhc,mi,0.1,bde,584.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
17,mmhc,mi,0.1,bic,584.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
18,mmhc,x2,0.01,bde,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
19,mmhc,x2,0.01,bic,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
20,mmhc,x2,0.05,bde,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
21,mmhc,x2,0.05,bic,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
22,mmhc,x2,0.1,bde,584.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
23,mmhc,x2,0.1,bic,584.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-134964.66112559556,-135296.16168789222
