,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
1,h2pc,mi,0.01,bic,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
2,h2pc,mi,0.05,bde,408.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
3,h2pc,mi,0.05,bic,408.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
4,h2pc,mi,0.1,bde,418.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
5,h2pc,mi,0.1,bic,418.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
6,h2pc,x2,0.01,bde,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
7,h2pc,x2,0.01,bic,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
8,h2pc,x2,0.05,bde,406.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
9,h2pc,x2,0.05,bic,406.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
10,h2pc,x2,0.1,bde,418.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
11,h2pc,x2,0.1,bic,418.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
12,mmhc,mi,0.01,bde,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
13,mmhc,mi,0.01,bic,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
14,mmhc,mi,0.05,bde,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
15,mmhc,mi,0.05,bic,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
16,mmhc,mi,0.1,bde,612.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
17,mmhc,mi,0.1,bic,612.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
18,mmhc,x2,0.01,bde,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
19,mmhc,x2,0.01,bic,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
20,mmhc,x2,0.05,bde,588.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
21,mmhc,x2,0.05,bic,588.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
22,mmhc,x2,0.1,bde,612.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
23,mmhc,x2,0.1,bic,612.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67581.0051513874,-67882.99325052445
