,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,1738.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
1,h2pc,mi,0.01,bic,1738.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
2,h2pc,mi,0.05,bde,1744.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
3,h2pc,mi,0.05,bic,1744.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
4,h2pc,mi,0.1,bde,1746.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
5,h2pc,mi,0.1,bic,1746.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
6,h2pc,x2,0.01,bde,1614.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
7,h2pc,x2,0.01,bic,1614.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
8,h2pc,x2,0.05,bde,1620.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
9,h2pc,x2,0.05,bic,1620.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
10,h2pc,x2,0.1,bde,1621.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
11,h2pc,x2,0.1,bic,1621.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-687973.9611583469,-688377.0165846333
12,mmhc,mi,0.01,bde,878.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
13,mmhc,mi,0.01,bic,878.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
14,mmhc,mi,0.05,bde,898.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
15,mmhc,mi,0.05,bic,898.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
16,mmhc,mi,0.1,bde,922.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
17,mmhc,mi,0.1,bic,922.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
18,mmhc,x2,0.01,bde,878.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
19,mmhc,x2,0.01,bic,878.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
20,mmhc,x2,0.05,bde,898.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
21,mmhc,x2,0.05,bic,898.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
22,mmhc,x2,0.1,bde,918.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
23,mmhc,x2,0.1,bic,918.0,6.0,24.0,0.86171875,0.85,0.8235294117647058,0.9765625,-654975.0202964251,-658037.466733538
