,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,110.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
1,fast.iamb,mi,0.05,110.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
2,fast.iamb,mi,0.1,110.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
3,fast.iamb,x2,0.01,108.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
4,fast.iamb,x2,0.05,110.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
5,fast.iamb,x2,0.1,103.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
6,iamb.fdr,mi,0.01,140.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
7,iamb.fdr,mi,0.05,140.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
8,iamb.fdr,mi,0.1,140.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
9,iamb.fdr,x2,0.01,133.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
10,iamb.fdr,x2,0.05,133.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
11,iamb.fdr,x2,0.1,140.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
12,gs,mi,0.01,92.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
13,gs,mi,0.05,92.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
14,gs,mi,0.1,92.0,6.0,18.0,0.5989583333333334,0.7988505747126435,0.5714285714285715,0.90625,-1421.2949073269458,-1633.3842146436623
