,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,84.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-2878.2113553126565,-4467.767146384547
1,hc,bic,70.0,4.0,8.0,0.6822916666666666,0.8160919540229885,0.6666666666666666,0.9375,-2993.4561617068885,-3134.6250621644904
2,tabu,bde,207.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-2878.2113553126565,-4467.767146384547
3,tabu,bic,204.0,4.0,8.0,0.6822916666666666,0.8160919540229885,0.6666666666666666,0.9375,-2993.4561617068885,-3134.6250621644904
