,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,4887.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
1,h2pc,mi,0.01,bic,4887.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
2,h2pc,mi,0.05,bde,4926.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
3,h2pc,mi,0.05,bic,4926.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
4,h2pc,mi,0.1,bde,4950.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
5,h2pc,mi,0.1,bic,4950.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
6,h2pc,x2,0.01,bde,4890.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
7,h2pc,x2,0.01,bic,4890.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
8,h2pc,x2,0.05,bde,4928.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
9,h2pc,x2,0.05,bic,4928.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
10,h2pc,x2,0.1,bde,4965.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
11,h2pc,x2,0.1,bic,4965.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275558.2968335712,-276226.4598277611
12,mmhc,mi,0.01,bde,2793.0,18.0,54.0,0.7837890625,0.775,0.7096774193548387,0.982421875,-267394.6823867428,-269144.2636900541
13,mmhc,mi,0.01,bic,2794.0,22.0,70.0,0.7143110795454546,0.7489837398373983,0.6451612903225806,0.978515625,-267547.26175878424,-268996.4722351142
14,mmhc,mi,0.05,bde,2891.0,18.0,54.0,0.7837890625,0.775,0.7096774193548387,0.982421875,-267394.6823867428,-269144.2636900541
15,mmhc,mi,0.05,bic,2892.0,22.0,70.0,0.7143110795454546,0.7489837398373983,0.6451612903225806,0.978515625,-267547.26175878424,-268996.4722351142
16,mmhc,mi,0.1,bde,3023.0,17.0,53.0,0.79580078125,0.7875,0.7301587301587301,0.9833984375,-266664.3561255207,-268593.8689606197
17,mmhc,mi,0.1,bic,3025.0,23.0,77.0,0.6945482336956521,0.7484756097560975,0.634920634920635,0.9775390625,-266900.25888836494,-268379.2512142209
18,mmhc,x2,0.01,bde,2769.0,17.0,53.0,0.79580078125,0.7875,0.7301587301587301,0.9833984375,-267666.7404526456,-269595.69120488444
19,mmhc,x2,0.01,bic,2769.0,25.0,85.0,0.6607973845108696,0.7354674796747969,0.6031746031746033,0.9755859375,-267970.62346266874,-269299.0056275151
20,mmhc,x2,0.05,bde,2871.0,17.0,53.0,0.79580078125,0.7875,0.7301587301587301,0.9833984375,-267666.7404526456,-269595.69120488444
21,mmhc,x2,0.05,bic,2871.0,25.0,85.0,0.6607973845108696,0.7354674796747969,0.6031746031746033,0.9755859375,-267970.62346266874,-269299.0056275151
22,mmhc,x2,0.1,bde,2973.0,17.0,53.0,0.79580078125,0.7875,0.7301587301587301,0.9833984375,-267666.7404526456,-269595.69120488444
23,mmhc,x2,0.1,bic,2973.0,25.0,85.0,0.6607973845108696,0.7354674796747969,0.6031746031746033,0.9755859375,-267970.62346266874,-269299.0056275151
