,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,1144.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-3942.906166747729,-4588.487024864192
1,fast.iamb,mi,0.05,1054.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-3942.906166747729,-4588.487024864192
2,fast.iamb,mi,0.1,1024.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-3942.906166747729,-4588.487024864192
3,fast.iamb,x2,0.01,1174.0,44.0,121.0,0.3321821732954546,0.6058943089430895,0.2903225806451613,0.95703125,-4581.65160644595,-5042.014207190878
4,fast.iamb,x2,0.05,1114.0,44.0,121.0,0.3321821732954546,0.6058943089430895,0.2903225806451613,0.95703125,-4581.65160644595,-5042.014207190878
5,fast.iamb,x2,0.1,1024.0,44.0,121.0,0.3321821732954546,0.6058943089430895,0.2903225806451613,0.95703125,-4581.65160644595,-5042.014207190878
6,iamb.fdr,mi,0.01,2170.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-3942.906166747729,-4588.487024864192
7,iamb.fdr,mi,0.05,2201.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-3942.906166747729,-4588.487024864192
8,iamb.fdr,mi,0.1,2201.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-3942.906166747729,-4588.487024864192
9,iamb.fdr,x2,0.01,2387.0,40.0,150.0,0.43769531249999993,0.6678861788617886,0.4117647058823529,0.9609375,-4060.54726486033,-4632.127828509584
10,iamb.fdr,x2,0.05,2387.0,40.0,150.0,0.43769531249999993,0.6678861788617886,0.4117647058823529,0.9609375,-4060.54726486033,-4632.127828509584
11,iamb.fdr,x2,0.1,2387.0,40.0,150.0,0.43769531249999993,0.6678861788617886,0.4117647058823529,0.9609375,-4060.54726486033,-4632.127828509584
12,gs,mi,0.01,1528.0,40.0,140.0,0.41367187499999997,0.6439024390243903,0.37499999999999994,0.9609375,-4414.738297996928,-4890.594106111561
13,gs,mi,0.05,1496.0,42.0,111.0,0.32236328124999997,0.5829268292682928,0.24999999999999994,0.958984375,-5292.0197501459315,-5563.2907395993825
14,gs,mi,0.1,1433.0,42.0,99.0,0.28792317708333337,0.5589430894308943,0.1923076923076923,0.958984375,-5721.232679751902,-5879.985816958214
15,gs,x2,0.01,1522.0,40.0,158.0,0.44970703125,0.6798780487804877,0.42857142857142855,0.9609375,-4042.454468838696,-4645.285670949526
16,gs,x2,0.05,1573.0,40.0,146.0,0.42568359375000003,0.6558943089430894,0.393939393939394,0.9609375,-4287.543809685524,-4805.687086980187
17,gs,x2,0.1,1505.0,40.0,119.0,0.37763671875000004,0.6079268292682927,0.3103448275862069,0.9609375,-4650.012655739011,-5021.186524749866
18,iamb,mi,0.01,2192.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-3942.906166747729,-4588.487024864192
19,iamb,mi,0.05,2222.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-3942.906166747729,-4588.487024864192
20,iamb,mi,0.1,2222.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-3942.906166747729,-4588.487024864192
21,iamb,x2,0.01,2222.0,40.0,150.0,0.43769531249999993,0.6678861788617886,0.4117647058823529,0.9609375,-4060.54726486033,-4632.127828509584
22,iamb,x2,0.05,2282.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-3942.906166747729,-4588.487024864192
