,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,84.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-27851.73369207571,-30053.974447225522
1,hc,bic,70.0,0.0,0.0,1.0,1.0,1.0,1.0,-27859.22725534735,-28418.67335447361
2,tabu,bde,207.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-27851.73369207571,-30053.974447225522
3,tabu,bic,201.0,0.0,0.0,1.0,1.0,1.0,1.0,-27859.22725534735,-28418.67335447361
