,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,747.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
1,fast.iamb,mi,0.05,754.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
2,fast.iamb,mi,0.1,755.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
3,fast.iamb,x2,0.01,747.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
4,fast.iamb,x2,0.05,754.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
5,fast.iamb,x2,0.1,755.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
6,iamb.fdr,mi,0.01,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
7,iamb.fdr,mi,0.05,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
8,iamb.fdr,mi,0.1,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
9,iamb.fdr,x2,0.01,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
10,iamb.fdr,x2,0.05,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
11,iamb.fdr,x2,0.1,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
12,gs,mi,0.01,512.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
13,gs,mi,0.05,521.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
14,gs,mi,0.1,531.0,18.0,62.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-193280.61991737812,-194015.74185818122
15,gs,x2,0.01,512.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
16,gs,x2,0.05,521.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
17,gs,x2,0.1,533.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
18,iamb,mi,0.01,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
19,iamb,mi,0.05,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
20,iamb,mi,0.1,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
21,iamb,x2,0.01,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
22,iamb,x2,0.05,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
23,iamb,x2,0.1,876.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
24,inter.iamb,mi,0.01,882.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
25,inter.iamb,mi,0.05,882.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
26,inter.iamb,mi,0.1,882.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
27,inter.iamb,x2,0.01,882.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-167188.17451267948,-168015.36637496535
