,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,386.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
1,h2pc,mi,0.01,bic,386.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
2,h2pc,mi,0.05,bde,386.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
3,h2pc,mi,0.05,bic,386.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
4,h2pc,mi,0.1,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
5,h2pc,mi,0.1,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
6,h2pc,x2,0.01,bde,386.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
7,h2pc,x2,0.01,bic,386.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
8,h2pc,x2,0.05,bde,386.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
9,h2pc,x2,0.05,bic,386.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
10,h2pc,x2,0.1,bde,386.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
11,h2pc,x2,0.1,bic,386.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
12,mmhc,mi,0.01,bde,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
13,mmhc,mi,0.01,bic,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
14,mmhc,mi,0.05,bde,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
15,mmhc,mi,0.05,bic,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
16,mmhc,mi,0.1,bde,584.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
17,mmhc,mi,0.1,bic,584.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
18,mmhc,x2,0.01,bde,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
19,mmhc,x2,0.01,bic,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
20,mmhc,x2,0.05,bde,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
21,mmhc,x2,0.05,bic,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
22,mmhc,x2,0.1,bde,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
23,mmhc,x2,0.1,bic,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-1501.2758274975092,-1638.2796986240905
